순번,성별,생년,국적명,체류자격,학교명
65223,남,1989,중국,학사과정,단국대학교
65224,남,1989,중국,학사과정,숭실대학교
65225,남,1987,중국,학사과정,대진대학교
65226,여,1989,중국,학사과정,청주대학교
65227,여,1989,중국,석사과정,청주대학교
65228,남,1987,중국,학사과정,국민대학교
65229,여,1987,필리핀,대학부설 어학원 연수,계명대학교
65230,남,1987,중국,석사과정,상명대학교
65231,여,1989,중국,학사과정,경북대학교
65232,여,1987,타이완,대학부설 어학원 연수,한국외국어대학교
65233,남,1987,방글라데시,석사과정,울산대학교
65234,여,1987,중국,박사과정,한서대학교
65235,남,1989,중국,대학부설 어학원 연수,전남대학교언어교육원
65236,여,1989,한국계중국인,학사과정,덕성여자대학교
65237,남,1989,중국,학사과정,경희대학교
65238,남,1989,중국,석사과정,대구대학교
65239,여,1989,중국,대학부설 어학원 연수,전북과학대학교
65240,남,1989,중국,학사과정,상명대학교
65241,여,1989,중국,학사과정,인하대학교
65242,여,1989,몽골,석사과정,가천대학교
65243,여,1989,몽골,석사과정,남서울대학교
65244,남,1989,중국,학사과정,가야대학교
65245,남,1989,중국,석사과정,남부대학교
65246,남,1989,중국,석사과정,강원대학교
65247,남,1989,몽골,석사과정,강원대학교
65248,여,1989,중국,석사과정,영남대학교
65249,여,1989,중국,석사과정,우송대학교
65250,여,1989,중국,대학부설 어학원 연수,우송대학교
65251,남,1989,미국,석사과정,고려대학교
65252,남,1990,중국,석사과정,우석대학교
65253,여,1990,중국,석사과정,청운대학교
65254,여,1990,중국,학사과정,건국대학교
65255,남,1989,중국,석사과정,전남대학교
65256,남,1989,중국,학사과정,협성대학교
65257,여,1989,중국,학사과정,건국대학교
65258,여,1989,중국,학사과정,국민대학교
65259,여,1989,중국,석사과정,한양대학교
65260,여,1989,중국,석사과정,서강대학교
65261,여,1989,중국,학사과정,경북대학교
65262,여,1989,중국,학사과정,한밭대학교
65263,남,1989,중국,학사과정,우석대학교
65264,여,1987,중국,박사과정,한국학중앙연구원한국학대학원
65265,남,1987,중국,석사과정,수원대학교
65266,남,1987,중국,석사과정,인천대학교
65267,남,1987,중국,학사과정,동국대학교경주캠퍼스
65268,여,1987,사우디아라비아,대학부설 어학원 연수,영남대학교
65269,여,1987,중국,석사과정,부산외국어대학교
65270,여,1987,중국,학사과정,충남대학교
65271,여,1987,인도,석사과정,한국과학기술원
65272,남,1987,중국,박사과정,동명대학교
65273,여,1987,중국,석사과정,우석대학교
65274,여,1987,중국,대학부설 어학원 연수,순천대학교
65275,여,1987,일본,학사과정,(학)연세대학교
65276,남,1987,중국,박사과정,국립부경대학교
65277,남,1987,필리핀,석사과정,가톨릭대학교(성심교정)
65278,남,1987,중국,학사과정,숭실대학교
65279,남,1987,요르단,박사과정,한국과학기술원
65280,여,1987,타이완,대학부설 어학원 연수,(학)연세대학교
65281,여,1987,중국,학사과정,동국대학교
65282,여,1987,중국,대학부설 어학원 연수,충남대학교
65283,여,1987,중국,대학부설 어학원 연수,건국대학교
65284,여,1987,베트남,석사과정,한국과학기술원
65285,여,1987,중국,학사과정,침례신학대학교
65286,여,1987,중국,석사과정,한세대학교
65287,남,1987,몽골,학사과정,국민대학교
65288,여,1987,중국,석사과정,부산대학교
65289,남,1987,미국,석사과정,(학)연세대학교
65290,남,1987,중국,전문학사과정,창신대학교
65291,여,1987,베트남,학사과정,광주여자대학교
65292,남,1987,중국,학사과정,강릉원주대학교
65293,여,1987,몽골,대학부설 어학원 연수,성공회대학교
65294,남,1987,중국,학사과정,수원대학교
65295,남,1987,파키스탄,석사과정,아주대학교
65296,남,1987,중국,학사과정,국민대학교
65297,남,1987,파키스탄,석사과정,한양대학교
65298,여,1987,러시아(연방),석사과정,(학)연세대학교
65299,남,1987,중국,박사과정,한양대학교
65300,남,1987,중국,석사과정,수원대학교
65301,남,1987,베트남,석사과정,경희대학교국제캠퍼스
65302,남,1987,중국,석사과정,아주대학교
65303,남,1987,중국,석사과정,영남대학교
65304,여,1987,중국,석사과정,배재대학교
65305,여,1987,중국,학사과정,상명대학교
65306,남,1987,타지키스탄,대학부설 어학원 연수,
65307,남,1989,중국,대학부설 어학원 연수,경성대학교
65308,여,1989,중국,학사과정,한신대학교
65309,여,1989,중국,대학부설 어학원 연수,신한대학교
65310,남,1987,방글라데시,석사과정,울산대학교
65311,여,1987,중국,석사과정,명지대학교
65312,남,1987,인도,박사과정,경희대학교국제캠퍼스
65313,여,1990,중국,학사과정,상명대학교
65314,여,1990,중국,교환학생,배재대학교
65315,남,1990,중국,학사과정,우석대학교
65316,여,1989,코스타리카,학사과정,울산과학기술대학교
65317,여,1989,중국,석사과정,한서대학교
65318,여,1989,몽골,석사과정,동덕여자대학교
65319,여,1989,중국,석사과정,경희대학교
65320,여,1989,중국,석사과정,상명대학교
65321,여,1989,중국,학사과정,선문대학교
65322,남,1989,몽골,석사과정,국민대학교
65323,여,1989,중국,석사과정,경희대학교
65324,여,1987,중국,석사과정,경희대학교
65325,여,1987,중국,석사과정,중앙대학교
65326,여,1989,중국,석사과정,중앙대학교
65327,여,1989,베트남,석사과정,숙명여자대학교
65328,여,1989,중국,석사과정,동국대학교
65329,여,1989,중국,석사과정,건국대학교
65330,여,1989,베트남,석사과정,국민대학교
65331,남,1989,인도,박사과정,경희대학교국제캠퍼스
65332,남,1989,중국,학사과정,한경대학교
65333,남,1989,알바니아,석사과정,청심신학대학원대학교
65334,남,1989,중국,대학부설 어학원 연수,충남대학교
65335,여,1989,중국,학사과정,동국대학교
65336,여,1989,중국,석사과정,순천향대학교(학)
65337,남,1989,사우디아라비아,대학부설 어학원 연수,고려대학교 국제어학원
65338,남,1989,파키스탄,석사과정,영남대학교
65339,남,1989,중국,전문학사과정,구미대학교
65340,여,1989,중국,석사과정,전남대학교
65341,여,1989,중국,학사과정,경희대학교
65342,여,1989,중국,석사과정,수원대학교
65343,여,1989,핀란드,교환학생,성균관대학교
65344,여,1989,불가리아,석사과정,한국개발연구원국제정책대학원대학교
65345,여,1989,중국,학사과정,가톨릭대학교(성심교정)
65346,여,1989,중국,석사과정,청운대학교
65347,여,1989,중국,학사과정,청운대학교
65348,여,1989,중국,석사과정,중앙대학교
65349,여,1990,중국,학사과정,영남대학교
65350,여,1990,스웨덴,교환학생,(학)연세대학교
65351,여,1989,중국,대학부설 어학원 연수,부산대학교
65352,여,1989,중국,석사과정,인하대학교
65353,남,1989,중국,대학부설 어학원 연수,한양대학교
65354,남,1989,중국,대학부설 어학원 연수,성균관대학교
65355,남,1989,중국,대학부설 어학원 연수,개신대학원대학교
65356,남,1990,베트남,석사과정,한국개발연구원국제정책대학원대학교
65357,남,1990,중국,석사과정,협성대학교
65358,남,1990,중국,학사과정,국민대학교
65359,남,1990,몽골,대학부설 어학원 연수,한국산업기술대학교
65360,남,1989,스페인,교환학생,국립대학법인 인천대학교
65361,남,1987,인도네시아,박사과정,부산대학교
65362,여,1987,중국,학사과정,성균관대학교
65363,남,1987,중국,석사과정,가천대학교
65364,여,1987,중국,학사과정,전남대학교
65365,남,1987,중국,석사과정,남부대학교
65366,남,1987,베트남,석사과정,경희대학교국제캠퍼스
65367,남,1987,중국,대학부설 어학원 연수,위덕대학교
65368,남,1987,몽골,석사과정,서경대학교
65369,여,1987,중국,학사과정,연세대학교
65370,남,1987,인도,박사과정,부산대학교
65371,남,1987,중국,학사과정,서울과학기술대학교
65372,여,1987,중국,학사과정,전북대학교
65373,남,1987,중국,석사과정,서울대학교
65374,남,1987,중국,학사과정,경기대학교
65375,남,1987,중국,석사과정,신라대학교
65376,여,1987,네팔,석사과정,전북대학교
65377,남,1987,베트남,학사과정,위덕대학교
65378,여,1987,러시아(연방),대학부설 어학원 연수,김포대학교
65379,여,1987,중국,석사과정,대구가톨릭대학교
65380,남,1987,중국,학사과정,성균관대학교
65381,여,1987,중국,대학부설 어학원 연수,을지대학교
65382,여,1987,중국,학사과정,(학)연세대학교
65383,여,1987,중국,학사과정,한양대학교
65384,여,1987,중국,학사과정,한양대학교
65385,남,1987,중국,석사과정,인하대학교
65386,남,1987,중국,석사과정,제주대학교
65387,남,1987,몽골,석사과정,강원대학교
65388,여,1987,중국,석사과정,경희대학교
65389,여,1987,중국,석사과정,중앙대학교 대학원
65390,남,1987,중국,학사과정,한밭대학교
65391,남,1987,파키스탄,석사과정,
65392,남,1987,터키,석사과정,한국외국어대학교
65393,남,1987,중국,박사과정,건국대학교
65394,남,1987,중국,석사과정,청주대학교
65395,여,1987,중국,석사과정,서강대학교
65396,여,1989,중국,학사과정,동국대학교
65397,여,1987,중국,석사과정,국민대학교
65398,여,1987,중국,전문학사과정,경남도립거창대학
65399,여,1987,베트남,대학부설 어학원 연수,경남과학기술대학교
65400,여,1987,중국,석사과정,한양대학교
65401,여,1987,베트남,대학부설 어학원 연수,조선대학교
65402,남,1987,중국,석사과정,광운대학교
65403,남,1987,네팔,학사과정,단국대학교
65404,여,1987,몽골,대학부설 어학원 연수,중앙대학교
65405,여,1987,몽골,학사과정,고신대학교
65406,여,1987,중국,대학부설 어학원 연수,동아인재대학
65407,남,1987,중국,전문학사과정,광양보건대학
65408,남,1987,중국,대학부설 어학원 연수,서강대학교
65409,여,1987,중국,대학부설 어학원 연수,건국대학교
65410,여,1987,중국,학사과정,경희대학교
65411,여,1987,중국,석사과정,경기대학교
65412,남,1987,핀란드,교환학생,서강대학교
65413,남,1987,중국,학사과정,건국대학교
65414,남,1989,에콰도르,대학부설 어학원 연수,계명대학교
65415,여,1989,중국,학사과정,성균관대학교
65416,여,1989,중국,학사과정,수원대학교
65417,여,1989,몽골,석사과정,대한신학대학원대학교
65418,여,1989,중국,석사과정,서울대학교
65419,남,1989,중국,대학부설 어학원 연수,충남대학교
65420,남,1989,중국,석사과정,상명대학교
65421,여,1987,중국,석사과정,중앙대학교
65422,남,1990,베트남,석사과정,한국산업기술대학교
65423,여,1990,미국,대학부설 어학원 연수,서울대학교
65424,남,1990,중국,학사과정,계명대학교
65425,남,1990,중국,학사과정,청운대학교 인천캠퍼스
65426,여,1989,일본,학사과정,선문대학교
65427,여,1989,중국,학사과정,경북대학교
65428,남,1989,중국,학사과정,청운대학교
65429,남,1989,중국,학사과정,한양대학교
65430,남,1989,중국,학사과정,중앙대학교
65431,남,1989,파키스탄,대학부설 어학원 연수,중앙신학대학원대학교
65432,여,1989,인도,박사과정,전북대학교
65433,남,1989,중국,석사과정,세종대학교
65434,남,1987,중국,대학부설 어학원 연수,동국대학교
65435,남,1987,베트남,박사과정,중앙대학교
65436,남,1989,중국,석사과정,건국대학교
65437,남,1989,중국,학사과정,국민대학교
65438,남,1987,중국,석사과정,한남대학교
65439,남,1989,중국,학사과정,건국대학교
65440,남,1989,중국,전문학사과정,대림대학
65441,여,1987,중국,석사과정,중앙대학교
65442,여,1987,중국,박사과정,부산대학교
65443,여,1990,중국,학사과정,성균관대학교
65444,여,1990,중국,대학부설 어학원 연수,남부대학교
65445,여,1990,중국,석사과정,한양대학교
65446,남,1987,파키스탄,석사과정,아주대학교
65447,남,1987,중국,대학부설 어학원 연수,두원공과대학
65448,남,1990,중국,학사과정,전남대학교
65449,남,1990,중국,석사과정,창원대학교
65450,남,1989,중국,학사과정,한양대학교
65451,남,1989,중국,학사과정,경희대학교국제캠퍼스
65452,남,1989,사우디아라비아,학사과정,한국산업기술대학교
65453,여,1989,중국,대학부설 어학원 연수,고려대학교
65454,여,1989,중국,학사과정,상명대학교
65455,여,1989,카메룬,석사과정,숭실대학교
65456,여,1989,타이완,대학부설 어학원 연수,서강대학교
65457,여,1990,중국,석사과정,한서대학교
65458,남,1989,중국,대학부설 어학원 연수,영산대학교
65459,남,1989,중국,석사과정,동서대학교
65460,남,1989,중국,석사과정,경기대학교
65461,여,1990,일본,대학부설 어학원 연수,(학)연세대학교
65462,여,1990,중국,학사과정,한양대학교
65463,남,1989,우즈베키스탄,대학부설 어학원 연수,국제신학대학원대학교
65464,남,1990,중국,대학부설 어학원 연수,건국대학교
65465,남,1990,중국,학사과정,국민대학교
65466,여,1989,인도네시아,석사과정,울산과학기술대학교
65467,여,1990,중국,학사과정,대진대학교
65468,여,1989,중국,학사과정,성균관대학교
65469,여,1989,중국,석사과정,홍익대학교
65470,여,1989,중국,석사과정,경기대학교
65471,여,1989,러시아(연방),석사과정,숙명여자대학교
65472,여,1989,중국,석사과정,건국대학교
65473,여,1989,중국,대학부설 어학원 연수,그리스도대학교
65474,여,1989,중국,석사과정,동국대학교
65475,여,1989,중국,석사과정,(학)연세대학교
65476,남,1990,방글라데시,석사과정,성균관대학교
65477,남,1990,중국,학사과정,국민대학교
65478,남,1989,중국,석사과정,계명대학교
65479,남,1989,중국,전문학사과정,대구미래대학
65480,남,1989,네팔,석사과정,한국항공대학교
65481,남,1989,인도,박사과정,공주대학교
65482,여,1989,중국,학사과정,동명대학교
65483,여,1989,중국,석사과정,충남대학교
65484,남,1987,중국,전문학사과정,충북보건과학대학교
65485,남,1987,터키,교환학생,부산외국어대학교
65486,남,1987,중국,학사과정,세명대학교
65487,남,1987,인도,박사과정,포항공과대학교
65488,남,1987,우즈베키스탄,박사과정,영남대학교
65489,남,1987,파키스탄,박사과정,경상대학교
65490,여,1987,중국,대학부설 어학원 연수,용인대학교
65491,여,1987,중국,석사과정,평택대학교
65492,여,1987,사우디아라비아,석사과정,숙명여자대학교
65493,남,1987,방글라데시,박사과정,한국교통대학교
65494,여,1987,중국,석사과정,국민대학교
65495,여,1987,중국,학사과정,원광대학교
65496,여,1987,중국,석사과정,전남대학교
65497,여,1987,중국,석사과정,창원대학교
65498,여,1987,중국,학사과정,한국산업기술대학교
65499,여,1987,러시아(연방),대학부설 어학원 연수,경희대학교
65500,여,1987,중국,석사과정,부산대학교
65501,여,1987,중국,학사과정,창원대학교
65502,여,1987,캄보디아,석사과정,원광대학교
65503,남,1987,중국,학사과정,인하대학교
65504,남,1987,중국,석사과정,공주대학교
65505,남,1987,중국,학사과정,상명대학교
65506,남,1987,중국,석사과정,경북대학교
65507,여,1987,중국,석사과정,신라대학교
65508,남,1987,중국,석사과정,대진대학교
65509,여,1987,베트남,석사과정,고려대학교
65510,여,1987,중국,석사과정,부산대학교
65511,남,1987,중국,석사과정,강릉원주대학교
65512,남,1987,에티오피아,석사과정,아주대학교
65513,여,1987,중국,석사과정,영산대학교
65514,남,1987,필리핀,석사과정,카톨릭대학교
65515,남,1987,베트남,석사과정,경희대학교국제캠퍼스
65516,남,1987,몽골,대학부설 어학원 연수,국민대학교
65517,남,1987,미국,석사과정,한국과학기술원
65518,여,1987,중국,석사과정,경북대학교
65519,남,1989,중국,석사과정,가천대학교
65520,남,1989,중국,학사과정,건국대학교
65521,여,1987,중국,석사과정,경희대학교국제캠퍼스
65522,남,1987,중국,석사과정,국립부경대학교
65523,여,1987,중국,석사과정,김천대학교
65524,남,1987,타이완,석사과정,한국뉴욕주립대학교
65525,여,1987,베트남,석사과정,전남대학교
65526,여,1987,중국,석사과정,고려대학교
65527,여,1987,중국,대학부설 어학원 연수,(학)연세대학교
65528,여,1987,스리랑카,석사과정,경북대학교
65529,남,1987,에콰도르,석사과정,경희대학교국제캠퍼스
65530,남,1987,몽골,대학부설 어학원 연수,두원공과대학
65531,여,1987,한국계중국인,박사과정,전남대학교
65532,여,1987,네팔,석사과정,아주대학교
65533,여,1987,중국,석사과정,서울대학교대학원
65534,남,1987,중국,학사과정,동명대학교
65535,남,1989,중국,석사과정,경기대학교
65536,남,1989,중국,학사과정,성균관대학교
65537,남,1989,중국,석사과정,성균관대학교
65538,남,1989,중국,석사과정,경상대학교
65539,남,1989,중국,석사과정,원광대학교
65540,남,1989,중국,학사과정,공주대학교
65541,남,1989,중국,학사과정,조선대학교
65542,남,1989,중국,대학부설 어학원 연수,대한신학대학원대학교
65543,남,1989,중국,학사과정,건국대학교
65544,남,1987,중국,석사과정,강원대학교
65545,여,1987,중국,석사과정,청주대학교
65546,여,1987,중국,석사과정,공주대학교
65547,남,1989,몽골,대학부설 어학원 연수,경북대학교
65548,여,1989,필리핀,대학부설 어학원 연수,동덕여자대학교
65549,남,1989,코스타리카,석사과정,한남대학교
65550,여,1989,중국,대학부설 어학원 연수,건국대학교
65551,여,1989,파키스탄,석사과정,한양대학교
65552,여,1989,중국,학사과정,세명대학교
65553,남,1987,중국,학사과정,협성대학교
65554,남,1987,중국,석사과정,한양대학교
65555,남,1987,앙골라,학사과정,선문대학교
65556,남,1987,중국,전문학사과정,창신대학교
65557,여,1987,오스트레일리아,대학부설 어학원 연수,(학)연세대학교
65558,남,1987,중국,석사과정,호서대학교
65559,남,1987,중국,석사과정,목포대학교
65560,남,1990,중국,석사과정,고려대학교
65561,여,1990,중국,대학부설 어학원 연수,고려대학교
65562,여,1990,타이완,대학부설 어학원 연수,고려대학교
65563,여,1990,중국,학사과정,숭실대학교
65564,여,1990,중국,석사과정,서울대학교
65565,남,1990,중국,학사과정,협성대학교
65566,여,1990,중국,석사과정,동서대학교
65567,남,1989,중국,대학부설 어학원 연수,한민학교
65568,남,1990,중국,학사과정,경희대학교국제캠퍼스
65569,여,1989,중국,석사과정,목원대학교
65570,남,1989,중국,학사과정,동국대학교
65571,남,1990,미국,교환학생,고려대학교세종캠퍼스
65572,여,1990,중국,대학부설 어학원 연수,성균관대학교
65573,여,1990,중국,석사과정,중앙대학교
65574,남,1990,중국,석사과정,국립부경대학교
65575,여,1990,중국,학사과정,전남대학교
65576,여,1990,중국,대학부설 어학원 연수,신라대학교
65577,여,1990,중국,석사과정,경희대학교
65578,여,1990,중국,석사과정,영산대학교
65579,여,1990,중국,석사과정,우석대학교
65580,남,1990,중국,학사과정,계명대학교
65581,남,1990,인도네시아,대학부설 어학원 연수,계명대학교
65582,여,1989,중국,학사과정,경북대학교
65583,여,1989,미얀마,학사과정,영남신학대학교
65584,여,1989,중국,학사과정,영동대학교
65585,여,1989,중국,학사과정,대구한의대학교
65586,여,1989,중국,석사과정,경북대학교
65587,남,1990,중국,학사과정,경희대학교국제캠퍼스
65588,남,1990,중국,학사과정,경희대학교
65589,남,1990,스웨덴,교환학생,성균관대학교
65590,남,1990,중국,석사과정,원광대학교
65591,남,1990,중국,학사과정,성균관대학교
65592,남,1990,중국,학사과정,경희대학교
65593,남,1990,중국,학사과정,성균관대학교
65594,남,1990,중국,석사과정,광운대학교
65595,남,1990,사우디아라비아,대학부설 어학원 연수,서울과학기술대학교
65596,남,1990,우즈베키스탄,학사과정,한서대학교
65597,남,1990,베트남,석사과정,숭실대학교
65598,남,1990,중국,학사과정,한서대학교
65599,여,1987,말레이시아,석사과정,세종대학교
65600,여,1987,중국,석사과정,고려대학교
65601,여,1987,중국,석사과정,성공회대학교
65602,여,1987,중국,학사과정,동의대학교
65603,남,1987,중국,석사과정,제주국제대학교
65604,남,1987,중국,학사과정,계명대학교
65605,남,1987,중국,박사과정,과학기술연합대학원대학교
65606,남,1987,우즈베키스탄,대학부설 어학원 연수,국제문화대학원대학교
65607,남,1987,베트남,박사과정,전남대학교
65608,남,1987,중국,석사과정,동국대학교
65609,남,1987,중국,학사과정,경남대학교
65610,남,1987,필리핀,석사과정,세종대학교
65611,남,1987,중국,대학부설 어학원 연수,충남대학교
65612,남,1987,사우디아라비아,석사과정,단국대학교
65613,남,1987,중국,학사과정,동명대학교
65614,남,1987,중국,석사과정,한남대학교
65615,남,1987,중국,석사과정,남부대학교
65616,여,1987,중국,석사과정,국립부경대학교
65617,여,1987,몽골,석사과정,전북대학교
65618,여,1987,중국,박사과정,강원대학교
65619,여,1987,베트남,박사과정,광주과학기술원
65620,여,1987,중국,학사과정,숭실대학교
65621,남,1987,베트남,박사과정,한국과학기술원
65622,남,1987,중국,대학부설 어학원 연수,성신여자대학교
65623,여,1987,중국,석사과정,경기대학교
65624,여,1987,중국,학사과정,명지대학교
65625,여,1987,중국,석사과정,대구대학교
65626,남,1987,중국,대학부설 어학원 연수,한국영상대학교
65627,남,1987,중국,박사과정,경희대학교
65628,남,1987,모로코,학사과정,한국과학기술원
65629,여,1987,중국,석사과정,경북대학교
65630,남,1987,방글라데시,전문학사과정,전주기전대학
65631,여,1987,중국,학사과정,계명대학교
65632,남,1987,중국,교환학생,동국대학교 경주캠퍼스
65633,남,1987,인도,박사과정,서울시립대학교
65634,여,1987,중국,학사과정,영남대학교
65635,여,1987,베트남,전문학사과정,대경대학
65636,남,1987,중국,대학부설 어학원 연수,수원대학교
65637,여,1987,중국,학사과정,공주대학교
65638,남,1987,몽골,석사과정,경희대학교국제캠퍼스
65639,남,1987,중국,학사과정,영산대학교
65640,여,1987,사우디아라비아,대학부설 어학원 연수,영남대학교
65641,여,1987,베트남,전문학사과정,대경대학
65642,여,1987,중국,석사과정,공주대학교
65643,남,1987,노르웨이,교환학생,한국예술종합학교
65644,여,1987,중국,석사과정,국민대학교
65645,여,1987,중국,대학부설 어학원 연수,홍익대학교
65646,여,1987,베트남,박사과정,영남대학교
65647,여,1987,중국,석사과정,영남대학교
65648,여,1987,탄자니아,석사과정,목원대학교
65649,여,1987,캄보디아,학사과정,영산대학교
65650,여,1987,몽골,석사과정,국제신학대학원대학교
65651,여,1987,일본,대학부설 어학원 연수,홍익대학교
65652,남,1987,중국,학사과정,서남대학교
65653,남,1987,중국,학사과정,목포대학교
65654,남,1987,중국,박사과정,경희대학교국제캠퍼스
65655,남,1987,베트남,전문학사과정,대경대학
65656,여,1987,몽골,석사과정,국민대학교
65657,여,1987,중국,석사과정,영남대학교
65658,여,1987,방글라데시,박사과정,전북대학교
65659,여,1987,중국,학사과정,청주대학교
65660,여,1987,중국,석사과정,충북대학교
65661,남,1987,중국,석사과정,한서대학교
65662,남,1989,중국,학사과정,단국대학교
65663,남,1989,중국,학사과정,경희대학교
65664,남,1989,중국,학사과정,대구대학교
65665,남,1989,중국,학사과정,대구가톨릭대학교
65666,남,1989,중국,학사과정,계명대학교
65667,남,1989,중국,대학부설 어학원 연수,가천대학교 
65668,여,1987,브라질,교환학생,인하대학교
65669,남,1989,중국,석사과정,인하대학교
65670,남,1989,중국,학사과정,경기대학교
65671,여,1987,중국,대학부설 어학원 연수,김천과학대학
65672,여,1987,중국,석사과정,동국대학교 경주캠퍼스
65673,여,1987,중국,석사과정,안동대학교
65674,여,1987,중국,석사과정,부산대학교
65675,남,1987,중국,학사과정,동국대학교
65676,남,1987,우간다,대학부설 어학원 연수,계명대학교
65677,남,1987,중국,석사과정,계명대학교
65678,남,1987,중국,학사과정,영산대학교
65679,여,1987,중국,석사과정,충남대학교
65680,여,1987,중국,석사과정,강원대학교
65681,남,1989,중국,석사과정,계명대학교
65682,남,1989,중국,학사과정,광운대학교
65683,여,1989,중국,석사과정,순천향대학교(학)
65684,남,1990,중국,석사과정,광운대학교
65685,남,1990,한국계중국인,학사과정,전북대학교
65686,남,1990,예멘공화국,학사과정,경기대학교
65687,남,1990,중국,학사과정,계명대학교
65688,여,1990,중국,석사과정,중앙대학교
65689,여,1990,중국,학사과정,국립부경대학교
65690,여,1990,몽골,학사과정,경희대학교
65691,여,1990,중국,학사과정,인천대학교
65692,남,1990,중국,석사과정,인하대학교
65693,남,1990,중국,학사과정,영산대학교
65694,여,1990,중국,학사과정,광운대학교
65695,남,1990,중국,대학부설 어학원 연수,경기대학교
65696,여,1990,몽골,석사과정,서울시립대학교
65697,남,1990,브라질,교환학생,서울대학교
65698,여,1990,중국,대학부설 어학원 연수,(학)연세대학교
65699,남,1989,베트남,석사과정,건국대학교
65700,남,1989,미국,석사과정,고려대학교
65701,남,1989,타이완,학사과정,성균관대학교
65702,여,1989,중국,석사과정,중앙신학대학원대학교
65703,여,1989,몽골,학사과정,경기대학교
65704,여,1989,스페인,교환학생,서울시립대학교
65705,여,1989,중국,학사과정,영남대학교
65706,여,1989,중국,학사과정,성균관대학교
65707,여,1989,러시아(연방),석사과정,한국과학기술원
65708,여,1989,중국,석사과정,광주대학교
65709,여,1989,튀니지,석사과정,서울대학교
65710,남,1990,중국,학사과정,호서대학교
65711,여,1990,중국,석사과정,건국대학교
65712,남,1990,중국,학사과정,협성대학교
65713,남,1990,중국,대학부설 어학원 연수,경북대학교
65714,남,1990,중국,학사과정,원광대학교
65715,남,1990,우즈베키스탄,대학부설 어학원 연수,여주대학
65716,남,1989,캄보디아,석사과정,연세대학교원주캠퍼스
65717,여,1989,중국,석사과정,충남대학교
65718,여,1989,베트남,석사과정,호남대학교
65719,여,1989,중국,석사과정,호남대학교
65720,여,1990,중국,학사과정,인하대학교
65721,여,1990,중국,석사과정,동국대학교 경주캠퍼스
65722,여,1987,타이완,석사과정,서울교육대학교
65723,남,1987,중국,대학부설 어학원 연수,충남대학교
65724,남,1987,중국,학사과정,충남대학교
65725,여,1987,중국,석사과정,아세아연합신학대학교
65726,여,1987,중국,박사과정,아주대학교
65727,여,1987,카자흐스탄,대학부설 어학원 연수,총신대학교
65728,여,1987,중국,석사과정,상명대학교
65729,남,1987,베트남,대학부설 어학원 연수,조선대학교
65730,여,1987,인도네시아,대학부설 어학원 연수,전주대학교
65731,남,1987,파키스탄,석사과정,과학기술연합대학원대학교
65732,남,1987,베트남,석사과정,중앙대학교
65733,여,1987,베트남,박사과정,조선대학교
65734,여,1987,중국,대학부설 어학원 연수,상명대학교
65735,여,1987,베트남,학사과정,광주대학교
65736,여,1987,중국,석사과정,부산외국어대학교
65737,남,1987,베트남,학사과정,건동대학교
65738,남,1987,베트남,전문학사과정,영남외국어대학
65739,남,1987,중국,대학부설 어학원 연수,순천대학교
65740,남,1987,중국,학사과정,청주대학교
65741,여,1987,인도네시아,석사과정,과학기술연합대학원대학교
65742,여,1987,필리핀,석사과정,경희대학교
65743,남,1987,중국,석사과정,명지대학교
65744,남,1987,한국계중국인,학사과정,상명대학교
65745,여,1987,중국,대학부설 어학원 연수,홍익대학교
65746,남,1987,중국,학사과정,인하대학교
65747,남,1987,중국,학사과정,한양대학교
65748,남,1987,베트남,학사과정,국민대학교
65749,여,1987,중국,석사과정,숙명여자대학교
65750,여,1987,중국,석사과정,경희대학교국제캠퍼스
65751,남,1987,베트남,전문학사과정,서라벌대학
65752,남,1987,독일,교환학생,한양대학교
65753,남,1987,중국,학사과정,충남대학교
65754,남,1987,인도네시아,학사과정,영산대학교
65755,남,1987,중국,학사과정,동명대학교
65756,남,1987,중국,석사과정,명지대학교
65757,남,1987,중국,학사과정,경기대학교
65758,여,1987,중국,박사과정,서울대학교
65759,여,1987,말레이시아,대학부설 어학원 연수,신라대학교
65760,남,1989,중국,대학부설 어학원 연수,국제신학대학원대학교
65761,남,1989,우크라이나,대학부설 어학원 연수,전주대학교
65762,남,1989,잠비아,석사과정,서울대학교
65763,여,1989,중국,학사과정,서울여자대학교
65764,여,1989,중국,대학부설 어학원 연수,금오공과대학교
65765,여,1987,중국,석사과정,강원대학교
65766,남,1987,중국,석사과정,부산대학교
65767,여,1987,중국,석사과정,부산대학교
65768,여,1987,중국,석사과정,경희대학교
65769,여,1987,독일,교환학생,이화여자대학교
65770,남,1987,중국,학사과정,성균관대학교
65771,남,1987,중국,석사과정,한양대학교
65772,여,1987,타이,대학부설 어학원 연수,계명대학교
65773,여,1987,중국,석사과정,충남대학교
65774,여,1987,중국,박사과정,전북대학교
65775,여,1987,중국,석사과정,선문대학교
65776,남,1987,중국,석사과정,영남대학교
65777,남,1987,몽골,학사과정,고려대학교
65778,남,1987,파키스탄,학사과정,대구대학교
65779,남,1987,네덜란드,박사과정,한국학중앙연구원한국학대학원
65780,남,1987,중국,석사과정,세종대학교
65781,여,1987,인도,박사과정,한양대학교
65782,여,1987,중국,석사과정,신라대학교
65783,여,1987,일본,석사과정,부산대학교
65784,여,1987,중국,석사과정,전북대학교
65785,여,1987,중국,박사과정,군산대학교
65786,남,1989,중국,학사과정,전북대학교
